RowDiagonalDominance,Edge,DiagonalNonZeros,DiagonalSign,AvgDiagonalDistance,AbsoluteTrace,OneNorm,Trace,AvgNonzerosPerRow,ColumnDiagonalDominance,NonZeroPatternSymmetry,AbsoluteNonZeroSum,InfinityNorm,SymmetricFrobeniusNorm,upperBandwidth,Dimension,Symmetricity,MinNonZeroPerRow,DiagonalAverage,SymmeticInfinityNorm,DiagonalMean,Interior,FrobeniusNorn,RowVariance,AntiSymmetricFrobeniusNorm,lowerBandwidth,npoints,nnz,CommSize,MaxNonZeroPerRow,AntiSymmerticInfinityNorm,ColumnVariance,time,solver,matrix_name,class
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,0.12682,49834417, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,2.9858,49834419, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,3.4275,49834418, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,0.093579,11256942, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,0.29356,11256943, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,2.2768,11256941, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,0.049391,42851841, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,0.27961,11256944, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,0.13265,31459546, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,1.79769313486e+308,17887723, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,0.044257,91845162, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,1.79769313486e+308,53362206, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,1.41E-05,95762355, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,0.044773,12321508, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,0.00025201,75830644, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,0.00037694,95762353, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,7.15E-06,85483012, c-39,good
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,0.0040054,47942866, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,1.79769313486e+308,8520536, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,1.79769313486e+308,82456576, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,0.00056672,95762354, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,1.79769313486e+308,90783920, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,1.38E-05,99720138, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,1.1856,30870723, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,0.045365,30870722, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,0.00042915,13323659, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,1.1437,45869640, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,0.0093806,36564233, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,1.79769313486e+308,68908713, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,0.00038934,36564232, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,0.0004003,75830645, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,0.16457,36564234, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,1.79769313486e+308,81986705, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,0.0003264,37052870, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,0.00027633,37052871, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,6.79E-05,80361466, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,0.18011,80361467, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,0.13941,80361464, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,0.17217,80361465, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,3.1532,49834420, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,1.79769313486e+308,1216556, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,0.186,36564235, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,0.00015306,75830647, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,1.45E-05,75830646, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,1.26E-05,18524981, c-39,bad
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,6.91E-06,37052869, c-39,good
0,10,0,-1,4752.5,0,11,434.375,1.4,0,1,12979.4,0,483.016,8748,9271,1,0,#NAME0,0,0.046853,10,3468.89,0,0,8724,30,12979.4,1,0,0,0.000151011,0.0002079,37052868, c-39,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,1.79769313486e+308,89565283, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,4.34E-05,91036839, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.038995,45869639, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.80372,45869638, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.7496,45869637, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.00030327,47942867, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.50417,89269802, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.063943,89269803, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.037369,89269801, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.076395,89269804, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.11727,30870721, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.073187,53302993, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.11055,30870720, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,1.79769313486e+308,64278029, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,1.79769313486e+308,44526267, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.00030136,17734818, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.00021291,95762352, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.11223,49834417, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.49937,49834419, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,1.6229,49834418, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.077508,11256942, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.18746,11256943, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,1.0189,11256941, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.039761,42851841, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.1813,11256944, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.1211,31459546, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,1.79769313486e+308,17887723, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.041747,91845162, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,1.79769313486e+308,53362206, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,1.43E-05,95762355, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.038081,12321508, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.00020003,75830644, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.00015688,95762353, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,5.96E-06,85483012, c-33,good
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.0029609,47942866, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,1.79769313486e+308,8520536, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,1.79769313486e+308,82456576, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.00010633,95762354, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,1.79769313486e+308,90783920, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,1.24E-05,99720138, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.53866,30870723, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.038392,30870722, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.00051975,13323659, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.5384,45869640, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.022932,36564233, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,1.79769313486e+308,68908713, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.00052285,36564232, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.00021029,75830645, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.24579,36564234, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,1.79769313486e+308,81986705, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.00014853,37052870, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.00010657,37052871, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,4.27E-05,80361466, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,1.0259,80361467, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.1139,80361464, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.11663,80361465, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.4854,49834420, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,1.79769313486e+308,1216556, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.45635,36564235, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.00012779,75830647, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,1.14E-05,75830646, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,1.31E-05,18524981, c-33,bad
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,5.96E-06,37052869, c-33,good
0,10,2526.8,-3,3710.84,4.83E+07,204948,4.83E+07,2.1,0,1,236888,204540,217154,6300,6317,1,0,90.7349,204540,7642.6,10,216756,1176.06,0,6286,30,13265.7,1,1,0,1.86384,0.00010467,37052868, c-33,bad
0,10,1905,-1,631.412,15769.2,35,16861.5,4.2,0,1,46990,23,10515.6,1388,3175,1,0,0.0782152,23,5.31072,10,11288,9.88118,3.52E-17,1406,30,13335,1,1,0,0.0398222,1.79769313486e+308,89565283, garon1,bad
0,10,1905,-1,631.412,15769.2,35,16861.5,4.2,0,1,46990,23,10515.6,1388,3175,1,0,0.0782152,23,5.31072,10,11288,9.88118,3.52E-17,1406,30,13335,1,1,0,0.0398222,0.032227,45869638, garon1,bad
