Trace,SymmetricFrobeniusNorm,upperBandwidth,Dimension,DiagonalMean,FrobeniusNorn,lowerBandwidth,nnz,ColumnVariance,solver,class
6082.55,10980.3,11058,11125,0.546746,23756.5,11092,23362.5,0.004099,80361465,bad
6082.55,10980.3,11058,11125,0.546746,23756.5,11092,23362.5,0.004099,49834420,bad
6082.55,10980.3,11058,11125,0.546746,23756.5,11092,23362.5,0.004099,1216556,bad
6082.55,10980.3,11058,11125,0.546746,23756.5,11092,23362.5,0.004099,36564235,bad
6082.55,10980.3,11058,11125,0.546746,23756.5,11092,23362.5,0.004099,75830647,bad
6082.55,10980.3,11058,11125,0.546746,23756.5,11092,23362.5,0.004099,75830646,bad
6082.55,10980.3,11058,11125,0.546746,23756.5,11092,23362.5,0.004099,18524981,bad
6082.55,10980.3,11058,11125,0.546746,23756.5,11092,23362.5,0.004099,37052869,good
6082.55,10980.3,11058,11125,0.546746,23756.5,11092,23362.5,0.004099,37052868,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,89565283,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,91036839,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,45869639,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,45869638,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,45869637,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,47942867,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,89269802,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,89269803,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,89269801,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,89269804,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,30870721,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,53302993,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,30870720,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,64278029,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,44526267,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,17734818,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,95762352,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,49834417,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,49834419,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,49834418,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,11256942,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,11256943,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,11256941,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,42851841,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,11256944,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,31459546,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,17887723,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,91845162,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,53362206,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,95762355,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,12321508,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,75830644,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,95762353,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,85483012,good
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,47942866,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,8520536,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,82456576,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,95762354,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,90783920,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,99720138,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,30870723,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,30870722,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,13323659,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,45869640,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,36564233,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,68908713,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,36564232,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,75830645,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,36564234,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,81986705,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,37052870,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,37052871,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,80361466,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,80361467,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,80361464,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,80361465,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,49834420,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,1216556,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,36564235,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,75830647,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,75830646,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,18524981,bad
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,37052869,good
167000000,32899,13196,13206,12656.6,33041.4,13196,23770.8,0.00474,37052868,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,89565283,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,91036839,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,45869639,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,45869638,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,45869637,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,47942867,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,89269802,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,89269803,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,89269801,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,89269804,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,30870721,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,53302993,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,30870720,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,64278029,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,44526267,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,17734818,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,95762352,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,49834417,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,49834419,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,49834418,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,11256942,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,11256943,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,11256941,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,42851841,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,11256944,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,31459546,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,17887723,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,91845162,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,53362206,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,95762355,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,12321508,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,75830644,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,95762353,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,85483012,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,47942864,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,47942865,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,47942866,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,8520536,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,82456576,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,95762354,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,90783920,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,99720138,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,30870723,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,30870722,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,13323659,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,45869640,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,36564233,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,36564232,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,75830645,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,36564234,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,81986705,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,37052870,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,37052871,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,80361466,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,80361467,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,80361464,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,80361465,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,49834420,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,1216556,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,36564235,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,75830647,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,75830646,good
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,18524981,good
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,37052869,bad
2.25E+12,3.28E+12,202,1922,1170000000,6.60E+11,228,24025,6.14E+14,37052868,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,89565283,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,91036839,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,45869639,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,45869638,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,45869637,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,89269802,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,89269803,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,89269801,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,89269804,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,30870721,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,53302993,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,30870720,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,64278029,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,44526267,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,95762352,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,49834417,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,49834419,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,49834418,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,11256942,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,11256943,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,11256941,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,42851841,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,11256944,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,31459546,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,17887723,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,91845162,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,53362206,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,95762355,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,12321508,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,75830644,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,95762353,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,85483012,good
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,47942866,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,8520536,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,82456576,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,95762354,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,90783920,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,99720138,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,30870723,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,30870722,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,13323659,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,45869640,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,36564233,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,36564232,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,75830645,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,36564234,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,81986705,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,37052870,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,37052871,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,80361466,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,80361467,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,80361464,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,80361465,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,49834420,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,1216556,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,36564235,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,75830647,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,75830646,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,18524981,bad
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,37052869,good
3219.08,1127.82,5301,5339,0.602938,6180.34,5284,24025.5,0.002508,37052868,bad
0,0,11740,13436,0,41975.4,6234,24184.8,0.007264,89565283,good
0,0,11740,13436,0,41975.4,6234,24184.8,0.007264,64278029,good
0,0,11740,13436,0,41975.4,6234,24184.8,0.007264,44526267,good
0,0,11740,13436,0,41975.4,6234,24184.8,0.007264,17887723,good
0,0,11740,13436,0,41975.4,6234,24184.8,0.007264,53362206,good
0,0,11740,13436,0,41975.4,6234,24184.8,0.007264,8520536,good
0,0,11740,13436,0,41975.4,6234,24184.8,0.007264,82456576,good
0,0,11740,13436,0,41975.4,6234,24184.8,0.007264,90783920,good
0,0,11740,13436,0,41975.4,6234,24184.8,0.007264,68908713,good
0,0,11740,13436,0,41975.4,6234,24184.8,0.007264,81986705,good
0,0,11740,13436,0,41975.4,6234,24184.8,0.007264,1216556,good
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,89565283,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,91036839,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,45869639,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,45869638,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,45869637,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,47942867,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,89269802,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,89269803,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,89269801,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,89269804,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,30870721,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,53302993,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,30870720,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,64278029,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,44526267,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,17734818,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,95762352,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,49834417,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,49834419,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,49834418,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,11256942,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,11256943,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,11256941,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,42851841,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,11256944,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,31459546,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,17887723,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,91845162,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,53362206,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,95762355,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,12321508,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,75830644,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,95762353,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,85483012,good
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,47942866,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,8520536,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,82456576,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,95762354,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,90783920,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,99720138,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,30870723,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,30870722,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,13323659,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,45869640,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,36564233,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,68908713,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,36564232,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,75830645,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,36564234,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,81986705,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,37052870,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,37052871,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,80361466,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,80361467,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,80361464,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,80361465,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,49834420,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,1216556,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,36564235,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,75830647,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,75830646,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,18524981,bad
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,37052869,good
844545,4067.45,9700,10471,80.6556,10365.8,10454,25130.4,0.000936,37052868,bad
792458,30422.8,100,9801,80.8548,30081.2,100,25482.6,0.009612,89565283,bad
792458,30422.8,100,9801,80.8548,30081.2,100,25482.6,0.009612,91036839,bad
792458,30422.8,100,9801,80.8548,30081.2,100,25482.6,0.009612,45869639,bad
792458,30422.8,100,9801,80.8548,30081.2,100,25482.6,0.009612,45869638,bad
792458,30422.8,100,9801,80.8548,30081.2,100,25482.6,0.009612,45869637,bad
792458,30422.8,100,9801,80.8548,30081.2,100,25482.6,0.009612,89269802,bad
792458,30422.8,100,9801,80.8548,30081.2,100,25482.6,0.009612,89269803,bad
792458,30422.8,100,9801,80.8548,30081.2,100,25482.6,0.009612,89269801,bad
792458,30422.8,100,9801,80.8548,30081.2,100,25482.6,0.009612,89269804,bad
792458,30422.8,100,9801,80.8548,30081.2,100,25482.6,0.009612,30870721,bad
792458,30422.8,100,9801,80.8548,30081.2,100,25482.6,0.009612,53302993,bad
792458,30422.8,100,9801,80.8548,30081.2,100,25482.6,0.009612,30870720,bad
792458,30422.8,100,9801,80.8548,30081.2,100,25482.6,0.009612,64278029,bad
792458,30422.8,100,9801,80.8548,30081.2,100,25482.6,0.009612,44526267,bad
792458,30422.8,100,9801,80.8548,30081.2,100,25482.6,0.009612,95762352,bad
792458,30422.8,100,9801,80.8548,30081.2,100,25482.6,0.009612,49834417,bad
792458,30422.8,100,9801,80.8548,30081.2,100,25482.6,0.009612,49834419,bad
792458,30422.8,100,9801,80.8548,30081.2,100,25482.6,0.009612,49834418,bad
792458,30422.8,100,9801,80.8548,30081.2,100,25482.6,0.009612,11256942,bad
792458,30422.8,100,9801,80.8548,30081.2,100,25482.6,0.009612,11256943,bad
792458,30422.8,100,9801,80.8548,30081.2,100,25482.6,0.009612,11256941,bad
792458,30422.8,100,9801,80.8548,30081.2,100,25482.6,0.009612,42851841,bad
792458,30422.8,100,9801,80.8548,30081.2,100,25482.6,0.009612,11256944,bad
792458,30422.8,100,9801,80.8548,30081.2,100,25482.6,0.009612,31459546,bad
792458,30422.8,100,9801,80.8548,30081.2,100,25482.6,0.009612,17887723,bad
792458,30422.8,100,9801,80.8548,30081.2,100,25482.6,0.009612,91845162,bad
792458,30422.8,100,9801,80.8548,30081.2,100,25482.6,0.009612,53362206,bad
792458,30422.8,100,9801,80.8548,30081.2,100,25482.6,0.009612,95762355,bad
792458,30422.8,100,9801,80.8548,30081.2,100,25482.6,0.009612,12321508,bad
792458,30422.8,100,9801,80.8548,30081.2,100,25482.6,0.009612,75830644,bad
792458,30422.8,100,9801,80.8548,30081.2,100,25482.6,0.009612,95762353,bad
792458,30422.8,100,9801,80.8548,30081.2,100,25482.6,0.009612,85483012,bad
792458,30422.8,100,9801,80.8548,30081.2,100,25482.6,0.009612,47942864,bad
792458,30422.8,100,9801,80.8548,30081.2,100,25482.6,0.009612,47942865,bad
792458,30422.8,100,9801,80.8548,30081.2,100,25482.6,0.009612,47942866,bad
