Trace,SymmetricFrobeniusNorm,upperBandwidth,Dimension,DiagonalMean,FrobeniusNorn,lowerBandwidth,nnz,ColumnVariance,solver
2854.81,3041.08,8203,8204,0.347978,4493.52,8203,19689.6,0.000365561,99720138
2854.81,3041.08,8203,8204,0.347978,4493.52,8203,19689.6,0.000365561,30870723
2854.81,3041.08,8203,8204,0.347978,4493.52,8203,19689.6,0.000365561,30870722
2854.81,3041.08,8203,8204,0.347978,4493.52,8203,19689.6,0.000365561,13323659
2854.81,3041.08,8203,8204,0.347978,4493.52,8203,19689.6,0.000365561,45869640
2854.81,3041.08,8203,8204,0.347978,4493.52,8203,19689.6,0.000365561,36564233
2854.81,3041.08,8203,8204,0.347978,4493.52,8203,19689.6,0.000365561,68908713
2854.81,3041.08,8203,8204,0.347978,4493.52,8203,19689.6,0.000365561,36564232
2854.81,3041.08,8203,8204,0.347978,4493.52,8203,19689.6,0.000365561,75830645
2854.81,3041.08,8203,8204,0.347978,4493.52,8203,19689.6,0.000365561,36564234
2854.81,3041.08,8203,8204,0.347978,4493.52,8203,19689.6,0.000365561,81986705
2854.81,3041.08,8203,8204,0.347978,4493.52,8203,19689.6,0.000365561,37052870
2854.81,3041.08,8203,8204,0.347978,4493.52,8203,19689.6,0.000365561,37052871
2854.81,3041.08,8203,8204,0.347978,4493.52,8203,19689.6,0.000365561,80361466
2854.81,3041.08,8203,8204,0.347978,4493.52,8203,19689.6,0.000365561,80361467
2854.81,3041.08,8203,8204,0.347978,4493.52,8203,19689.6,0.000365561,80361464
2854.81,3041.08,8203,8204,0.347978,4493.52,8203,19689.6,0.000365561,80361465
2854.81,3041.08,8203,8204,0.347978,4493.52,8203,19689.6,0.000365561,49834420
2854.81,3041.08,8203,8204,0.347978,4493.52,8203,19689.6,0.000365561,1216556
2854.81,3041.08,8203,8204,0.347978,4493.52,8203,19689.6,0.000365561,36564235
2854.81,3041.08,8203,8204,0.347978,4493.52,8203,19689.6,0.000365561,75830647
2854.81,3041.08,8203,8204,0.347978,4493.52,8203,19689.6,0.000365561,75830646
2854.81,3041.08,8203,8204,0.347978,4493.52,8203,19689.6,0.000365561,18524981
2854.81,3041.08,8203,8204,0.347978,4493.52,8203,19689.6,0.000365561,37052869
2854.81,3041.08,8203,8204,0.347978,4493.52,8203,19689.6,0.000365561,37052868
7127.99,2496.4,2270,9129,0.780807,1.61E+06,859,20083.8,34.2443,89565283
7127.99,2496.4,2270,9129,0.780807,1.61E+06,859,20083.8,34.2443,64278029
7127.99,2496.4,2270,9129,0.780807,1.61E+06,859,20083.8,34.2443,44526267
7127.99,2496.4,2270,9129,0.780807,1.61E+06,859,20083.8,34.2443,17887723
7127.99,2496.4,2270,9129,0.780807,1.61E+06,859,20083.8,34.2443,53362206
7127.99,2496.4,2270,9129,0.780807,1.61E+06,859,20083.8,34.2443,8520536
7127.99,2496.4,2270,9129,0.780807,1.61E+06,859,20083.8,34.2443,82456576
7127.99,2496.4,2270,9129,0.780807,1.61E+06,859,20083.8,34.2443,90783920
7127.99,2496.4,2270,9129,0.780807,1.61E+06,859,20083.8,34.2443,68908713
7127.99,2496.4,2270,9129,0.780807,1.61E+06,859,20083.8,34.2443,81986705
7127.99,2496.4,2270,9129,0.780807,1.61E+06,859,20083.8,34.2443,1216556
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,89565283
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,91036839
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,45869639
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,45869638
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,45869637
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,47942867
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,89269802
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,89269803
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,89269801
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,89269804
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,30870721
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,53302993
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,30870720
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,64278029
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,44526267
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,17734818
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,95762352
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,49834417
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,49834419
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,49834418
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,11256942
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,11256943
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,11256941
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,42851841
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,11256944
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,31459546
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,17887723
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,91845162
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,53362206
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,95762355
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,12321508
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,75830644
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,95762353
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,85483012
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,47942866
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,8520536
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,82456576
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,95762354
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,90783920
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,99720138
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,30870723
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,30870722
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,13323659
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,45869640
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,36564233
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,68908713
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,36564232
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,75830645
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,36564234
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,81986705
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,37052870
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,37052871
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,80361466
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,80361467
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,80361464
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,80361465
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,49834420
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,1216556
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,36564235
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,75830647
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,75830646
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,18524981
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,37052869
195330,39130.4,5024,5033,38.8098,38956.2,5024,20132,0.119032,37052868
0,9928.94,2532,7500,0,304183,3537,20250,2.19342,89565283
0,9928.94,2532,7500,0,304183,3537,20250,2.19342,64278029
0,9928.94,2532,7500,0,304183,3537,20250,2.19342,44526267
0,9928.94,2532,7500,0,304183,3537,20250,2.19342,17887723
0,9928.94,2532,7500,0,304183,3537,20250,2.19342,53362206
0,9928.94,2532,7500,0,304183,3537,20250,2.19342,8520536
0,9928.94,2532,7500,0,304183,3537,20250,2.19342,82456576
0,9928.94,2532,7500,0,304183,3537,20250,2.19342,90783920
0,9928.94,2532,7500,0,304183,3537,20250,2.19342,68908713
0,9928.94,2532,7500,0,304183,3537,20250,2.19342,81986705
0,9928.94,2532,7500,0,304183,3537,20250,2.19342,1216556
0,0,6767,10680,0,4655.3,7327,20292,0.000177873,89565283
0,0,6767,10680,0,4655.3,7327,20292,0.000177873,64278029
0,0,6767,10680,0,4655.3,7327,20292,0.000177873,44526267
0,0,6767,10680,0,4655.3,7327,20292,0.000177873,17887723
0,0,6767,10680,0,4655.3,7327,20292,0.000177873,53362206
0,0,6767,10680,0,4655.3,7327,20292,0.000177873,8520536
0,0,6767,10680,0,4655.3,7327,20292,0.000177873,82456576
0,0,6767,10680,0,4655.3,7327,20292,0.000177873,90783920
0,0,6767,10680,0,4655.3,7327,20292,0.000177873,68908713
0,0,6767,10680,0,4655.3,7327,20292,0.000177873,81986705
0,0,6767,10680,0,4655.3,7327,20292,0.000177873,1216556
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,89565283
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,91036839
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,45869639
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,45869638
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,45869637
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,89269802
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,89269803
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,89269801
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,89269804
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,30870721
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,53302993
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,30870720
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,64278029
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,44526267
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,95762352
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,49834417
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,49834419
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,49834418
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,11256942
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,11256943
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,11256941
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,42851841
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,11256944
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,31459546
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,17887723
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,91845162
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,53362206
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,95762355
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,12321508
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,75830644
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,95762353
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,85483012
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,47942866
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,8520536
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,82456576
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,95762354
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,90783920
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,99720138
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,30870723
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,30870722
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,13323659
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,45869640
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,36564233
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,36564232
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,75830645
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,36564234
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,81986705
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,37052870
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,37052871
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,80361466
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,80361467
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,80361464
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,80361465
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,49834420
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,1216556
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,36564235
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,75830647
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,75830646
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,18524981
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,37052869
6055.29,3110.11,10727,10728,0.564438,9714.62,10727,20383.2,0.000764357,37052868
0,0,20534,20545,0,1.36E+06,20534,20545,2.14297,89565283
0,0,20534,20545,0,1.36E+06,20534,20545,2.14297,64278029
0,0,20534,20545,0,1.36E+06,20534,20545,2.14297,44526267
0,0,20534,20545,0,1.36E+06,20534,20545,2.14297,17887723
0,0,20534,20545,0,1.36E+06,20534,20545,2.14297,53362206
0,0,20534,20545,0,1.36E+06,20534,20545,2.14297,8520536
0,0,20534,20545,0,1.36E+06,20534,20545,2.14297,82456576
0,0,20534,20545,0,1.36E+06,20534,20545,2.14297,90783920
0,0,20534,20545,0,1.36E+06,20534,20545,2.14297,68908713
0,0,20534,20545,0,1.36E+06,20534,20545,2.14297,81986705
0,0,20534,20545,0,1.36E+06,20534,20545,2.14297,1216556
0,357.771,793,800,0,1287.48,793,20720,0.0323594,89565283
0,357.771,793,800,0,1287.48,793,20720,0.0323594,64278029
0,357.771,793,800,0,1287.48,793,20720,0.0323594,44526267
0,357.771,793,800,0,1287.48,793,20720,0.0323594,17887723
0,357.771,793,800,0,1287.48,793,20720,0.0323594,53362206
0,357.771,793,800,0,1287.48,793,20720,0.0323594,8520536
0,357.771,793,800,0,1287.48,793,20720,0.0323594,82456576
0,357.771,793,800,0,1287.48,793,20720,0.0323594,90783920
0,357.771,793,800,0,1287.48,793,20720,0.0323594,68908713
0,357.771,793,800,0,1287.48,793,20720,0.0323594,81986705
0,357.771,793,800,0,1287.48,793,20720,0.0323594,1216556
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,89565283
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,91036839
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,45869639
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,45869638
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,45869637
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,47942867
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,89269802
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,89269803
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,89269801
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,89269804
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,30870721
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,53302993
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,30870720
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,64278029
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,44526267
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,17734818
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,95762352
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,49834417
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,49834419
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,49834418
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,11256942
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,11256943
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,11256941
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,42851841
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,11256944
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,31459546
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,17887723
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,91845162
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,53362206
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,95762355
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,12321508
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,75830644
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,95762353
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,85483012
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,47942866
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,8520536
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,82456576
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,95762354
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,90783920
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,99720138
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,30870723
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,30870722
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,13323659
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,45869640
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,36564233
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,68908713
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,36564232
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,75830645
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,36564234
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,81986705
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,37052870
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,37052871
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,80361466
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,80361467
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,80361464
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,80361465
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,49834420
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,1216556
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,36564235
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,75830647
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,75830646
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,18524981
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,37052869
269.065,112.968,0,4326,0.0621972,2997.14,3351,20764.8,0.0011013,37052868
-3654.85,0,10716,10964,-0.33335,4779.1,3399,20831.6,0.000173294,89565283
-3654.85,0,10716,10964,-0.33335,4779.1,3399,20831.6,0.000173294,64278029
-3654.85,0,10716,10964,-0.33335,4779.1,3399,20831.6,0.000173294,44526267
-3654.85,0,10716,10964,-0.33335,4779.1,3399,20831.6,0.000173294,17887723
-3654.85,0,10716,10964,-0.33335,4779.1,3399,20831.6,0.000173294,53362206
-3654.85,0,10716,10964,-0.33335,4779.1,3399,20831.6,0.000173294,8520536
-3654.85,0,10716,10964,-0.33335,4779.1,3399,20831.6,0.000173294,82456576
-3654.85,0,10716,10964,-0.33335,4779.1,3399,20831.6,0.000173294,90783920
-3654.85,0,10716,10964,-0.33335,4779.1,3399,20831.6,0.000173294,68908713
-3654.85,0,10716,10964,-0.33335,4779.1,3399,20831.6,0.000173294,81986705
-3654.85,0,10716,10964,-0.33335,4779.1,3399,20831.6,0.000173294,1216556
2.07E+07,58595.6,456,9129,2265.72,2.39E+08,914,20996.7,752760,89565283
2.07E+07,58595.6,456,9129,2265.72,2.39E+08,914,20996.7,752760,64278029
2.07E+07,58595.6,456,9129,2265.72,2.39E+08,914,20996.7,752760,44526267
2.07E+07,58595.6,456,9129,2265.72,2.39E+08,914,20996.7,752760,17887723
2.07E+07,58595.6,456,9129,2265.72,2.39E+08,914,20996.7,752760,53362206
2.07E+07,58595.6,456,9129,2265.72,2.39E+08,914,20996.7,752760,8520536
2.07E+07,58595.6,456,9129,2265.72,2.39E+08,914,20996.7,752760,82456576
2.07E+07,58595.6,456,9129,2265.72,2.39E+08,914,20996.7,752760,90783920
2.07E+07,58595.6,456,9129,2265.72,2.39E+08,914,20996.7,752760,68908713
2.07E+07,58595.6,456,9129,2265.72,2.39E+08,914,20996.7,752760,81986705
2.07E+07,58595.6,456,9129,2265.72,2.39E+08,914,20996.7,752760,1216556
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,89565283
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,91036839
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,45869639
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,45869638
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,45869637
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,47942867
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,89269802
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,89269803
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,89269801
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,89269804
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,30870721
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,53302993
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,30870720
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,64278029
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,44526267
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,17734818
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,95762352
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,49834417
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,49834419
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,49834418
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,11256942
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,11256943
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,11256941
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,42851841
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,11256944
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,31459546
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,17887723
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,91845162
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,53362206
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,95762355
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,12321508
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,75830644
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,95762353
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,85483012
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,47942864
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,47942865
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,47942866
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,8520536
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,82456576
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,95762354
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,90783920
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,99720138
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,30870723
7.08E+07,1.15E+08,385,5005,14153.5,1.40E+08,385,21021,1.57E+06,30870722
